epoch,acc,loss,val_acc,val_loss
467,0.98261476,0.044503258521796846,0.954,0.14030548702511522
468,0.9867872,0.03867141275196459,0.96,0.1972093928294877
469,0.98631126,0.04720419987174615,0.963,0.18227675181385297
470,0.98219085,0.05838521556385482,0.961,0.17327279898583786
471,0.9874826,0.03996269079896729,0.956,0.1835152280966415
472,0.98783034,0.044986871407290865,0.963,0.21024414942237651
473,0.98435324,0.05030682601127903,0.961,0.14573559867373356
474,0.9867872,0.03941451917079916,0.962,0.16393207551871253
475,0.9829624,0.054677201631855896,0.957,0.13702304555206662
476,0.9864395,0.04051527200378115,0.959,0.13766514853988257
477,0.990612,0.035446069435823985,0.947,0.2525377501254853
478,0.9853964,0.047244644956987075,0.959,0.17986282866655123
479,0.9857441,0.045703697016220464,0.953,0.17346313441703387
480,0.9895833,0.03201731406200755,0.955,0.13733336039715344
481,0.97838616,0.06405333940997204,0.962,0.12197076817715748
482,0.98922116,0.03979038414629552,0.967,0.14914339412280242
483,0.984701,0.04487613448290276,0.958,0.13429806890457663
484,0.9858871,0.04849541771303242,0.966,0.12469120426491524
485,0.98054755,0.05836089497421377,0.962,0.14124280021901037
486,0.9888734,0.04355885809668248,0.956,0.1298072346382671
487,0.984701,0.05103705676068663,0.964,0.13578854530997989
488,0.98365784,0.04717391047402322,0.964,0.1523620308144018
489,0.98353493,0.0600892857182771,0.959,0.13298560523738465
490,0.98435324,0.046749295499395986,0.969,0.1292115251093896
491,0.98122394,0.05304962604323477,0.96,0.13201656708325674
492,0.98783034,0.04087754023864979,0.967,0.13055603589034742
493,0.9867872,0.037078351707726206,0.96,0.1495730612013075
494,0.984701,0.0637477719171882,0.959,0.17906281927652243
495,0.98331016,0.05754310245948205,0.96,0.1460103634955077
496,0.9837896,0.05517843732159445,0.96,0.13101842999458313
497,0.98922116,0.045312837130223015,0.964,0.18198486933587923
498,0.984879,0.05060864886036143,0.958,0.14779567471446675
499,0.98331016,0.05685725028630507,0.957,0.19113478659548694
500,0.988178,0.042676366211669016,0.96,0.21217338999405103
501,0.9808762,0.05592753568674556,0.967,0.13041945681389835
502,0.9857441,0.03910277381484942,0.959,0.15849609597353265
503,0.98122394,0.05825985894928348,0.964,0.15833863296817677
504,0.98555106,0.04943717561157731,0.961,0.14282646250083214
505,0.98667145,0.044781606021888756,0.96,0.16228091675374243
506,0.984701,0.05333604419445917,0.957,0.15591362015240723
507,0.98783034,0.03797265049588241,0.957,0.1672948979669147
508,0.98365784,0.06128757613580234,0.956,0.17923897608933556
509,0.9885753,0.04066043798229657,0.96,0.1760321493105342
510,0.98523057,0.03857428609676691,0.959,0.17110811215307978
511,0.982267,0.05379756953909226,0.958,0.12991456861750017
512,0.98353493,0.05009799462277442,0.955,0.18831277722892992
513,0.98504865,0.045494128921524504,0.963,0.1817197496485379
514,0.98991656,0.03200608834958479,0.958,0.1662542622588161
515,0.98713493,0.036924852838468386,0.959,0.18567128971012103
516,0.9857441,0.042133024059526195,0.962,0.19430448823711938
517,0.9853964,0.05142588021236268,0.96,0.16844949084851477
518,0.98523057,0.04870240833282857,0.963,0.14752629026770592
519,0.9875672,0.043911429170596726,0.955,0.130715124321998
520,0.9815716,0.05997613644400956,0.968,0.14050115847365102
521,0.98331016,0.045362518058318424,0.959,0.12028064154502419
522,0.9815716,0.05531577871767843,0.957,0.18790075432560924
523,0.98191935,0.04666568379932095,0.962,0.15240143150893143
524,0.98365784,0.05016029794601353,0.963,0.1339818760752678
